1983,sep,13.8
1983,nov,13.8
1983,jun,12.1
1984,jul,15.9
1984,may,14.9
1984,oct,10.5
1984,apr,13
1984,mar,12.4
1984,aug,19.9
1984,jan,13.7
1984,dec,8.6
1984,feb,10.9
1984,sep,11.4
1984,nov,12
1984,jun,11.7
1985,jul,18.8
1985,may,14.1
1985,oct,11.8
1985,apr,10.3
1985,mar,11.5
1985,aug,16.3
1985,jan,8.4
1985,dec,12.9
1985,feb,9
1985,sep,15
1985,nov,8.5
1985,jun,13.8
1986,jul,18.9
1986,may,9.3
1986,oct,11.5
1986,apr,13.1
1986,mar,14.9
1986,aug,16.4
1986,jan,13.2
1986,dec,10.2
1986,feb,13
1986,sep,12.4
1986,nov,11.2
1986,jun,10.7
1987,jul,17.1
1987,may,10.6
1987,oct,9.5
1987,apr,13.9
1987,mar,12.5
1987,aug,12.9
1987,jan,11.3
1987,dec,11
1987,feb,8.9
1987,sep,16.5
1987,nov,16.1
1987,jun,13
1988,jul,11.2
1988,may,16.3
1988,oct,12.1
1988,apr,12.2
1988,mar,13.3
1988,aug,12.7
1988,jan,7.8
1988,dec,11.1
1988,feb,11.2
1988,sep,10
1988,nov,11.7
1988,jun,9.6
1989,jul,15.8
1989,may,17.5
1989,oct,13.2
1989,apr,14.2
1989,mar,13.8
1989,aug,10.7
1989,jan,8.7
1989,dec,8.4
1989,feb,11.3
1989,sep,15.4
1989,nov,10.9
1989,jun,15.5
1990,jul,9.3
1990,may,8.5
1990,oct,17.3
1990,apr,13.8
1990,mar,9.9
1990,aug,17.1
1990,jan,10.2
1990,dec,11.5
1990,feb,8.8
1990,sep,10.2
1990,nov,22.1
1990,jun,19
1991,jul,12.2
1991,may,14.1
1991,oct,12.7
1991,apr,11.3
1991,mar,9.3
1991,aug,15.8
1991,jan,10.5
1991,dec,8.1
1991,feb,11.3
1991,sep,15.6
1991,nov,15.2
1991,jun,16.5
1992,jul,14
1992,may,10.5
1992,oct,13.5
1992,apr,11.6
1992,mar,12.9
1992,aug,10.5
1992,jan,11.5
1992,dec,11.1
1992,feb,11.5
1992,sep,14.1
1992,nov,13.9
1992,jun,13.8
1993,jul,9.7
1993,may,14.1
1993,oct,16.7
1993,apr,12.4
1993,mar,12.7
1993,aug,11.2
1993,jan,8
1993,dec,11.6
1993,feb,7.9
1993,sep,9.1
1993,nov,16.1
1993,jun,11.5
1994,jul,9.3
1994,may,10.6
1994,oct,11.1
1994,apr,8.8
1994,mar,8.7
1994,aug,14.8
1994,jan,10.4
1994,dec,9.7
1994,feb,9.4
1994,sep,15.8
1994,nov,9.8
1994,jun,14.1
1995,jul,11.5
1995,may,11.6
1995,oct,13.3
1995,apr,11.7
1995,mar,15.3
1995,aug,13.2
1995,jan,7.8
1995,dec,12.9
1995,feb,11.3
1995,sep,12.5
1995,nov,13.2
1995,jun,18.2
1996,jul,14.3
1996,may,14.9
1996,oct,15.8
1996,apr,6.8
1996,mar,13.5
1996,aug,16.6
1996,jan,10.5
1996,dec,13.2
1996,feb,16.2
1996,sep,8.7
1996,nov,18.5
1996,jun,10.2
1997,jul,10.3
1997,may,10.2
1997,oct,10.8
1997,apr,9.3
1997,mar,13.1
1997,aug,12.1
1997,jan,10.5
1997,dec,8.8
1997,feb,8.7
1997,sep,13.6
1997,nov,13.7
1997,jun,10.4
1998,jul,13.2
1998,may,11
1998,oct,12.4
1998,apr,12.4
1998,mar,9.4
1998,aug,13.2
1998,jan,10.5
1998,dec,12.6
1998,feb,10.6
1998,sep,13.7
1998,nov,13
1998,jun,9.1
1999,jul,14.1
1999,may,11.6
1999,oct,15.1
1999,apr,15
1999,mar,8.8
1999,aug,14.8
1999,jan,13.7
1999,dec,13
1999,feb,11.3
1999,sep,13.9
1999,nov,10.2
1999,jun,12.5
2000,jul,10.7
2000,may,7.7
2000,oct,7.2
2000,apr,13
2000,mar,12.1
2000,aug,7.6
2000,jan,10.3
2000,dec,8.7
2000,feb,9.4
2000,sep,16.9
2000,nov,11.3
2000,jun,11.3
2001,jul,9.7
2001,may,11.2
2001,oct,15.4
2001,apr,8.9
2001,mar,8.7
2001,aug,19.6
2001,jan,8.1
2001,dec,14.7
2001,feb,10.2
2001,sep,15.9
2001,nov,17.5
2001,jun,13
2002,jul,11.9
2002,may,13.5
2002,oct,16.1
2002,apr,8.2
2002,mar,12.9
2002,aug,16.8
2002,jan,10.7
2002,dec,9.8
2002,feb,13
2002,sep,9.4
2002,nov,12.6
2002,jun,11.5
2003,jul,8.6
2003,may,15.8
2003,oct,15.6
2003,apr,12.3
2003,mar,10.1
2003,aug,13.3
2003,jan,9.8
2003,dec,8.7
2003,feb,18.2
2003,sep,14.8
2003,nov,9.9
2003,jun,7.9
2004,jul,10
2004,may,16.1
2004,oct,15.6
2004,apr,8.6
2004,mar,13.1
2004,aug,15
2004,jan,9.2
2004,dec,8.4
2004,feb,8.6
2004,sep,19.7
2004,nov,10.5
2004,jun,11.2
2005,jul,13.9
2005,may,9.6
2005,oct,13.5
2005,apr,14.7
2005,mar,11.8
2005,aug,17.2
2005,jan,12.4
2005,dec,11.9
2005,feb,13.3
2005,sep,10.4
2005,nov,11.9
2005,jun,11.1
2006,jul,17.1
2006,may,14.9
2006,oct,14.1
2006,apr,13.8
2006,mar,15.5
2006,aug,11.1
2006,jan,10.8
2006,dec,9.8
2006,feb,9.1
2006,sep,15.1
2006,nov,14.5
2006,jun,14
2007,jul,15.4
2007,may,12
2007,oct,15
2007,apr,9
2007,mar,12.5
2007,aug,13
2007,jan,12.2
2007,dec,11.3
2007,feb,11.7
2007,sep,16.3
2007,nov,12.4
2007,jun,11.2
2008,jul,12.1
2008,may,13.1
2008,oct,9.5
2008,apr,10.4
2008,mar,8.4
2008,aug,13.6
2008,jan,8.7
2008,dec,12.1
2008,feb,10.3
2008,sep,8
2008,nov,10.3
2008,jun,8.8
2009,jul,10.2
2009,may,5.7
2009,oct,14.8
2009,apr,13.1
2009,mar,8.2
2009,aug,7.2
2009,jan,7.7
2009,dec,7.7
2009,feb,7.2
2009,sep,10
2009,nov,12.3
2009,jun,8.4
2010,jul,9.1
2010,may,11.3
2010,oct,12.9
2010,apr,11.1
2010,mar,10.8
2010,aug,8.1
2010,jan,8.5
2010,dec,10.2
2010,feb,7
2010,sep,11.2
2010,nov,11.5
2010,jun,10.4
2011,jul,6.4
2011,may,8.9
2011,oct,9.2
2011,apr,9.7
2011,mar,9.3
2011,aug,6.5
2011,jan,6.8
2011,dec,7.3
2011,feb,9.6
2011,sep,11.3
2011,nov,12.9
2011,jun,8.2
2012,jul,9.9
2012,may,10.9
2012,oct,17.8
2012,apr,8.3
2012,mar,13.8
2012,aug,12.1
2012,jan,8
2012,dec,10.1
2012,feb,14
2012,sep,13.4
2012,nov,11.4
2012,jun,22.4
2013,jul,14.9
2013,may,11.4
2013,oct,14.8
2013,apr,15.9
2013,mar,9
2013,aug,15.3
