2002,jun,9.7
2003,jul,17.3
2003,may,13.1
2003,oct,13.6
2003,apr,10.5
2003,mar,12.9
2003,aug,16
2003,jan,7.9
2003,dec,9.7
2003,feb,12
2003,sep,16.1
2003,nov,12.5
2003,jun,8.5
2004,jul,15.2
2004,may,14.7
2004,oct,14.6
2004,apr,11
2004,mar,12.8
2004,aug,17
2004,jan,10.7
2004,dec,9.8
2004,feb,12.5
2004,sep,14.4
2004,nov,15.4
2004,jun,8.8
2005,jul,11.7
2005,may,10.7
2005,oct,16.1
2005,apr,12.4
2005,mar,14.1
2005,aug,NULL
2005,jan,9.4
2005,dec,11.5
2005,feb,14.3
2005,sep,11.1
2005,nov,9.6
2005,jun,7.8
2006,jul,12.6
2006,may,16.8
2006,oct,14.4
2006,apr,13.2
2006,mar,11.6
2006,aug,6.2
2006,jan,9.7
2006,dec,8.8
2006,feb,10.8
2006,sep,12.4
2006,nov,9.7
2006,jun,13.5
2007,jul,13
2007,may,11.5
2007,oct,13.8
2007,apr,12.2
2007,mar,11.5
2007,aug,16.6
2007,jan,8.3
2007,dec,10.9
2007,feb,8.4
2007,sep,18.4
2007,nov,9.4
2007,jun,10.4
2008,jul,12.9
2008,may,16.6
2008,oct,15.1
2008,apr,11.8
2008,mar,12.8
2008,aug,14.5
2008,jan,10.3
2008,dec,10.9
2008,feb,11
2008,sep,19.3
2008,nov,14
2008,jun,14.6
2009,jul,7.7
2009,may,14.5
2009,oct,15.3
2009,apr,9.7
2009,mar,14.2
2009,aug,11.5
2009,jan,9.4
2009,dec,12
2009,feb,9.6
2009,sep,13.3
2009,nov,12.2
2009,jun,12.5
2010,jul,14.2
2010,may,14.5
2010,oct,18.8
2010,apr,13.5
2010,mar,11.5
2010,aug,14.8
2010,jan,8.5
2010,dec,10.9
2010,feb,9.7
2010,sep,16.8
2010,nov,18
2010,jun,19.3
2011,jul,10.7
2011,may,16.8
2011,oct,15
2011,apr,11.2
2011,mar,9.9
2011,aug,11.8
2011,jan,7.8
2011,dec,12.3
2011,feb,12.1
2011,sep,14.1
2011,nov,12.4
2011,jun,11.7
2012,jul,12.6
2012,may,11.8
2012,oct,10.1
2012,apr,12.7
2012,mar,9.7
2012,aug,15.2
2012,jan,9.2
2012,dec,6.2
