2007,sep,15.7
2007,nov,21.5
2007,jun,16.2
2008,jul,18.1
2008,may,15.5
2008,oct,18.8
2008,apr,18.7
2008,mar,24.6
2008,aug,19.3
2008,jan,11.2
2008,dec,14.5
2008,feb,14.6
2008,sep,12
2008,nov,17
2008,jun,19.7
2009,jul,20.7
2009,may,24.2
2009,oct,22.5
2009,apr,19.7
2009,mar,10.7
2009,aug,14
2009,jan,13.7
2009,dec,14
2009,feb,12.7
2009,sep,15.6
2009,nov,17
2009,jun,18.6
2010,jul,14.5
2010,may,17.6
2010,oct,19.2
2010,apr,21.6
2010,mar,20.8
2010,aug,16.9
2010,jan,12.3
2010,dec,20.3
2010,feb,13.3
2010,sep,17.9
2010,nov,10.9
2010,jun,14.6
2011,jul,15.8
2011,may,18.7
2011,oct,22.6
2011,apr,21
2011,mar,14.8
2011,aug,14.8
2011,jan,11.8
2011,dec,15.3
2011,feb,17.8
2011,sep,19
2011,nov,17.1
2011,jun,10.9
2012,jul,10.7
2012,may,17.8
2012,oct,23.6
2012,apr,13.5
2012,mar,16.7
2012,aug,20.7
2012,jan,13.3
2012,dec,13.4
2012,feb,20.6
2012,sep,24.7
2012,nov,18.4
2012,jun,23.8
2013,jul,19.5
2013,may,16.4
2013,oct,15.2
2013,apr,18.6
2013,mar,13.9
2013,aug,19.3
2013,jan,10.6
2013,dec,17.5
2013,feb,14.2
2013,sep,19.5
2013,nov,17.3
2013,jun,17.3
2014,jul,17.5
2014,may,19
2014,oct,23.5
2014,apr,15.7
2014,mar,17.4
2014,aug,24.9
2014,jan,8.9
2014,dec,12.1
2014,feb,11.5
2014,sep,17.3
2014,nov,22
2014,jun,18.3
2015,jul,NULL
2015,may,17.1
2015,oct,NULL
2015,apr,17.7
2015,mar,17.1
2015,aug,NULL
2015,jan,15.9
2015,dec,NULL
2015,feb,15.7
2015,sep,NULL
2015,nov,NULL
2015,jun,17.3
